id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,icao_code,iata_code,gps_code,local_code,home_link,wikipedia_link,keywords
19754,KELZ,small_airport,Wellsville Municipal Airport - Tarantine Field,42.109501,-77.989998,2124.0,,US,US-NY,Wellsville,no,KELZ,ELZ,KELZ,ELZ,,https://en.wikipedia.org/wiki/Wellsville_Municipal_Airport,
19755,KEMM,small_airport,Kemmerer Municipal Airport,41.82410049439999,-110.556999207,7285.0,,US,US-WY,Kemmerer,no,KEMM,EMM,KEMM,EMM,,https://en.wikipedia.org/wiki/Kemmerer_Municipal_Airport,
19756,KEMP,small_airport,Emporia Municipal Airport,38.3320999146,-96.1912002563,1208.0,,US,US-KS,Emporia,no,KEMP,EMP,KEMP,EMP,http://visitors.emporia-kansas.gov/index.php/emporia-municipal-airport,https://en.wikipedia.org/wiki/Emporia_Municipal_Airport,
19757,KEMT,small_airport,San Gabriel Valley Airport,34.086102,-118.035004,296.0,,US,US-CA,El Monte,no,KEMT,EMT,KEMT,EMT,http://www.americanairports.com/Locations/EMTElMonteAirportCA.aspx,https://en.wikipedia.org/wiki/El_Monte_Airport,El Monte Airport
19758,KEMV,small_airport,Emporia Greensville Regional Airport,36.6869010925293,-77.48280334472656,127.0,,US,US-VA,Emporia,no,,,KEMV,EMV,,,
3513,KEND,medium_airport,Vance Air Force Base,36.339199,-97.916496,1307.0,,US,US-OK,Enid,no,KEND,END,KEND,END,http://www.vance.af.mil/,https://en.wikipedia.org/wiki/Vance_Air_Force_Base,
19759,KENL,small_airport,Centralia Municipal Airport,38.515099,-89.091103,534.0,,US,US-IL,Centralia,no,KENL,ENL,KENL,ENL,https://seecentralia.com/municipal-airport/,https://en.wikipedia.org/wiki/Centralia_Municipal_Airport,
19760,KENV,medium_airport,Wendover Airport,40.7187004089,-114.03099823,4237.0,,US,US-UT,Wendover,no,KENV,ENV,KENV,ENV,,https://en.wikipedia.org/wiki/Wendover_Airport,Wendover AFB
3514,KENW,medium_airport,Kenosha Regional Airport,42.59569931,-87.92780304,742.0,,US,US-WI,Kenosha,no,KENW,ENW,KENW,ENW,http://www.kenosha.org/departments/airport/,https://en.wikipedia.org/wiki/Kenosha_Regional_Airport,
18557,KEOE,small_airport,Newberry County Airport,34.309299,-81.639702,570.0,,US,US-SC,Newberry,no,,,KEOE,EOE,,https://en.wikipedia.org/wiki/Newberry_County_Airport,Formerly 27J
19761,KEOK,small_airport,Keokuk Municipal Airport,40.459899902299995,-91.4284973145,671.0,,US,US-IA,Keokuk,no,KEOK,EOK,KEOK,EOK,http://www.cityofkeokuk.org/airport.html,https://en.wikipedia.org/wiki/Keokuk_Municipal_Airport,
19762,KEOP,small_airport,Pike County Airport,39.166901,-82.9282,660.0,,US,US-OH,Waverly,no,,,KEOP,EOP,,https://en.wikipedia.org/wiki/Pike_County_Airport_(Ohio),
19763,KEOS,small_airport,Neosho Hugh Robinson Airport,36.810799,-94.391701,1255.0,,US,US-MO,Neosho,no,KEOS,EOS,KEOS,EOS,,https://en.wikipedia.org/wiki/Neosho_Hugh_Robinson_Airport,
19764,KEPH,small_airport,Ephrata Municipal Airport,47.307598,-119.515999,1276.0,,US,US-WA,Ephrata,no,KEPH,EPH,KEPH,EPH,http://www.portofephrata.com/index.htmlA,https://en.wikipedia.org/wiki/Ephrata_Municipal_Airport,
19765,KEPM,small_airport,Eastport Municipal Airport,44.910099,-67.012703,45.0,,US,US-ME,Eastport,no,,,KEPM,EPM,,https://en.wikipedia.org/wiki/Eastport_Municipal_Airport,
19766,KEQA,small_airport,Captain Jack Thomas El Dorado Airport,37.7741012573,-96.8175964355,1378.0,,US,US-KS,El Dorado,no,KEQA,EDK,KEQA,EQA,http://www.eldoks.com/Airport%20Cover.html,https://en.wikipedia.org/wiki/Captain_Jack_Thomas/El_Dorado_Airport,
19767,KEQY,small_airport,Charlotte-Monroe Executive Airport,35.01879883,-80.62020111,679.0,,US,US-NC,Monroe,no,,,KEQY,EQY,,https://en.wikipedia.org/wiki/Monroe_Regional_Airport_(North_Carolina),
3515,KERI,medium_airport,Erie International Tom Ridge Field,42.083127,-80.173867,732.0,,US,US-PA,Erie,yes,KERI,ERI,KERI,ERI,,https://en.wikipedia.org/wiki/Erie_International_Airport,
17181,KERR,small_airport,Errol Airport,44.7925,-71.1642,1245.0,,US,US-NH,Errol,no,KERR,ERR,KERR,ERR,http://www.nh.gov/dot/org/aerorailtransit/aeronautics/sasp/airports/errol.htm,https://de.wikipedia.org/wiki/Errol_Airport,
19768,KERV,small_airport,Kerrville / Kerr County Airport at Louis Schreiner Field,29.9767,-99.085701,1617.0,,US,US-TX,Kerrville,no,KERV,ERV,KERV,ERV,http://www.co.kerr.tx.us/airport/,https://en.wikipedia.org/wiki/Kerrville_Municipal_Airport,Kerrville Municipal Airport
19769,KERY,small_airport,Luce County Airport,46.311199,-85.457298,869.0,,US,US-MI,Newberry,no,,,KERY,ERY,https://www.lucecountyairport.com/,https://en.wikipedia.org/wiki/Luce_County_Airport,
19770,KESC,medium_airport,Delta County Airport,45.723199,-87.088623,609.0,,US,US-MI,Escanaba,yes,KESC,ESC,KESC,ESC,,https://en.wikipedia.org/wiki/Delta_County_Airport,
3516,KESF,medium_airport,Esler Army Airfield / Esler Regional Airport,31.394266,-92.294082,112.0,,US,US-LA,Alexandria,no,KESF,ESF,KESF,ESF,http://www.alexandria-louisiana.com/esler-field-louisiana.htm,https://en.wikipedia.org/wiki/Esler_Airfield,"Camp Beauregard Army Field, Esler Army Airfield"
19771,KESN,small_airport,Easton Airport / Newnam Field,38.804199,-76.069,72.0,,US,US-MD,Easton,no,KESN,ESN,KESN,ESN,http://eastonairport.com/,https://en.wikipedia.org/wiki/Easton_Airport_(Maryland),
19772,KEST,small_airport,Estherville Municipal Airport,43.407398,-94.746399,1319.0,,US,US-IA,Estherville,no,KEST,EST,KEST,EST,,https://en.wikipedia.org/wiki/Estherville_Municipal_Airport,
17182,KESW,small_airport,Easton State Airport,47.2541999817,-121.185997009,2226.0,,US,US-WA,Easton,no,KESW,ESW,KESW,ESW,http://www.wsdot.wa.gov/Public/Templates/Standard/DefaultTemplate.aspx?NRMODE=Published&NRNODEGUID=%7B3B856445-96DD-44E1-ABCE-2F,https://en.wikipedia.org/wiki/Easton_State_Airport,
19773,KETB,small_airport,West Bend Municipal Airport,43.422278,-88.128966,887.0,,US,US-WI,West Bend,no,KETB,ETB,KETB,ETB,http://www.ci.west-bend.wi.us/Airport/,https://en.wikipedia.org/wiki/West_Bend_Municipal_Airport,
19774,KETC,small_airport,Tarboro Edgecombe Airport,35.93709945678711,-77.54660034179688,53.0,,US,US-NC,Tarboro,no,,,KETC,ETC,,,
19775,KETH,small_airport,Wheaton Municipal Airport,45.782058,-96.543627,1025.0,,US,US-MN,Lake Valley Township,no,,,KETH,ETH,,https://en.wikipedia.org/wiki/Wheaton_Municipal_Airport,
19776,KETN,small_airport,Eastland Municipal Airport,32.4135017395,-98.8097991943,1464.0,,US,US-TX,Eastland,no,KETN,ETN,KETN,ETN,,,
19777,KEUF,small_airport,Weedon Field,31.9512996674,-85.1288986206,285.0,,US,US-AL,Eufaula,no,KEUF,EUF,KEUF,EUF,,https://en.wikipedia.org/wiki/Weedon_Field,
3517,KEUG,medium_airport,Mahlon Sweet Field,44.12459945678711,-123.21199798583984,374.0,,US,US-OR,Eugene,yes,KEUG,EUG,KEUG,EUG,,https://en.wikipedia.org/wiki/Eugene_Airport,
19778,KEUL,small_airport,Caldwell Executive Airport,43.641899,-116.636002,2432.0,,US,US-ID,Caldwell,no,,,KEUL,EUL,,https://en.wikipedia.org/wiki/Caldwell_Executive_Airport,"Caldwell Industrial, Treasure Valley Executive"
19779,KEVB,small_airport,New Smyrna Beach Municipal Airport,29.0557,-80.948898,10.0,,US,US-FL,New Smyrna Beach,no,,,KEVB,EVB,https://www.cityofnsb.com/directory.aspx?did=17,https://en.wikipedia.org/wiki/New_Smyrna_Beach_Municipal_Airport,"34J, Jack Bolt Field"
19780,KEVM,small_airport,Eveleth–Virginia Municipal Airport,47.42458,-92.499204,1379.0,,US,US-MN,Eveleth,no,KEVM,EVM,KEVM,EVM,,https://en.wikipedia.org/wiki/Eveleth%E2%80%93Virginia_Municipal_Airport,
19781,KEVU,small_airport,Northwest Missouri Regional Airport,40.352501,-94.915001,1145.0,,US,US-MO,Maryville,no,,,KEVU,EVU,,https://en.wikipedia.org/wiki/Northwest_Missouri_Regional_Airport,
3518,KEVV,medium_airport,Evansville Regional Airport,38.0369987488,-87.5324020386,418.0,,US,US-IN,Evansville,yes,KEVV,EVV,KEVV,EVV,,https://en.wikipedia.org/wiki/Evansville_Regional_Airport,
19782,KEVW,medium_airport,Evanston-Uinta County Airport-Burns Field,41.27479935,-111.0350037,7143.0,,US,US-WY,Evanston,no,KEVW,EVW,KEVW,EVW,,,
19783,KEVY,small_airport,Summit Airport,39.520401,-75.720398,70.0,,US,US-DE,Middletown,no,,,KEVY,EVY,,https://en.wikipedia.org/wiki/Summit_Airport_(Delaware),N92
3519,KEWB,medium_airport,New Bedford Regional Airport,41.67610168457031,-70.95690155029297,80.0,,US,US-MA,New Bedford,yes,KEWB,EWB,KEWB,EWB,,https://en.wikipedia.org/wiki/New_Bedford_Regional_Airport,
19784,KEWK,small_airport,Newton City-County Airport,38.058200836199994,-97.2744979858,1533.0,,US,US-KS,Newton,no,KEWK,EWK,KEWK,EWK,http://www.newtonkansas.com/index.aspx?page=40,https://en.wikipedia.org/wiki/Newton_City/County_Airport,
3520,KEWN,medium_airport,Coastal Carolina Regional Airport,35.0730018616,-77.04290008539999,18.0,,US,US-NC,New Bern,yes,KEWN,EWN,KEWN,EWN,,https://en.wikipedia.org/wiki/Craven_County_Regional_Airport,
3521,KEWR,large_airport,Newark Liberty International Airport,40.692501,-74.168701,18.0,,US,US-NJ,Newark,yes,KEWR,EWR,KEWR,EWR,http://www.panynj.gov/CommutingTravel/airports/html/newarkliberty.html,https://en.wikipedia.org/wiki/Newark_Liberty_International_Airport,"Manhattan, New York City, NYC"
19785,KEXX,small_airport,Davidson County Executive Airport,35.781101,-80.303802,733.0,,US,US-NC,Lexington,no,,,KEXX,EXX,,https://en.wikipedia.org/wiki/Davidson_County_Airport,
19786,KEYE,small_airport,Eagle Creek Airpark,39.830699920654,-86.294403076172,823.0,,US,US-IN,Indianapolis,no,,,KEYE,EYE,,https://en.wikipedia.org/wiki/Eagle_Creek_Airpark,I14
19787,KEYF,small_airport,Curtis L Brown Jr Field,34.60179901,-78.57929993,131.0,,US,US-NC,Elizabethtown,no,,,KEYF,EYF,http://elizabethtownairport.org/,https://en.wikipedia.org/wiki/Curtis_L._Brown_Jr._Field,4W1
3522,KEYW,medium_airport,Key West International Airport,24.556101,-81.759598,3.0,,US,US-FL,Key West,yes,KEYW,EYW,KEYW,EYW,,https://en.wikipedia.org/wiki/Key_West_International_Airport,
19789,KEZF,small_airport,Shannon Airport,38.2668,-77.449203,85.0,,US,US-VA,Fredericksburg,no,,,KEZF,EZF,,https://en.wikipedia.org/wiki/Shannon_Airport_(Virginia),
19790,KEZI,small_airport,Kewanee Municipal Airport,41.2052,-89.963898,858.0,,US,US-IL,Kewanee,no,,,KEZI,EZI,,https://en.wikipedia.org/wiki/Kewanee_Municipal_Airport,
19791,KEZM,small_airport,Heart of Georgia Regional Airport,32.214199,-83.127998,304.0,,US,US-GA,Eastman,no,,,KEZM,EZM,,https://en.wikipedia.org/wiki/Heart_of_Georgia_Regional_Airport,
18752,KEZS,small_airport,Shawano Municipal Airport,44.787514,-88.560481,813.0,,US,US-WI,Shawano,no,,,KEZS,EZS,https://shawanoairport.com/,https://en.wikipedia.org/wiki/Shawano_Municipal_Airport,"3WO, Shawano Wisconsin Airport and Seaplane Base"
19792,KEZZ,small_airport,Cameron Memorial Airport,39.7276,-94.276398,1040.0,,US,US-MO,Shoal Township,no,,,KEZZ,EZZ,,https://en.wikipedia.org/wiki/Cameron_Memorial_Airport,
19843,KFAF,medium_airport,Felker Army Air Field,37.1325,-76.608803,12.0,,US,US-VA,Newport News (Fort Eustis),no,KFAF,FAF,KFAF,FAF,,,
19844,KFAM,small_airport,Farmington Regional Airport,37.761101,-90.428597,946.0,,US,US-MO,Farmington,no,KFAM,FAM,KFAM,FAM,http://farmington-mo.gov/airport.cfm,https://en.wikipedia.org/wiki/Farmington_Regional_Airport,
3523,KFAR,medium_airport,Hector International Airport,46.92070007324219,-96.81580352783205,902.0,,US,US-ND,Fargo,yes,KFAR,FAR,KFAR,FAR,http://www.fargoairport.com/,https://en.wikipedia.org/wiki/Hector_International_Airport,"119th Wing, Happy Hooligans"
3524,KFAT,medium_airport,Fresno Yosemite International Airport,36.776199,-119.718002,336.0,,US,US-CA,Fresno,yes,KFAT,FAT,KFAT,FAT,https://flyfresno.com/,https://en.wikipedia.org/wiki/Fresno_Yosemite_International_Airport,
3525,KFAY,medium_airport,Fayetteville Regional Airport - Grannis Field,34.991199,-78.880302,189.0,,US,US-NC,Fayetteville,yes,KFAY,FAY,KFAY,FAY,,https://en.wikipedia.org/wiki/Fayetteville_Regional_Airport,
3526,KFBG,medium_airport,Simmons Army Air Field,35.13180161,-78.93669891,244.0,,US,US-NC,Fort Bragg,no,KFBG,FBG,KFBG,FBG,,https://en.wikipedia.org/wiki/Simmons_Army_Airfield,
19845,KFBL,small_airport,Faribault Municipal Airport-Liz Wall Strohfus Field,44.32844,-93.312534,1060.0,,US,US-MN,Faribault,no,KFBL,FBL,KFBL,FBL,http://www.faribault.org/departments/publicworks/airport,,Faribault Municipal
19846,KFBR,small_airport,Fort Bridger Airport,41.3918991089,-110.406997681,7034.0,,US,US-WY,Fort Bridger,no,KFBR,FBR,KFBR,FBR,,,
19847,KFBY,small_airport,Fairbury Municipal Airport,40.182998657199995,-97.1692962646,1479.0,,US,US-NE,Fairbury,no,KFBY,FBY,KFBY,FBY,http://www.fairbury.com/pages/fairbury_airport.html,,
19848,KFCH,small_airport,Fresno Chandler Executive Airport,36.732399,-119.82,279.0,,US,US-CA,Fresno,no,KFCH,FCH,KFCH,FCH,https://flyfresno.com/chandler-executive/,https://en.wikipedia.org/wiki/Fresno_Chandler_Executive_Airport,
19849,KFCI,small_airport,Richmond Executive-Chesterfield County Airport,37.406502,-77.525002,236.0,,US,US-VA,North Chesterfield,no,KFCI,,KFCI,FCI,https://www.chesterfield.gov/739/Airport,https://en.wikipedia.org/wiki/Chesterfield_County_Airport,
19850,KFCM,small_airport,Flying Cloud Airport,44.8272018433,-93.4570999146,906.0,,US,US-MN,Minneapolis,no,KFCM,FCM,KFCM,FCM,http://www.metroairports.org/General-Aviation/Airports/Flying-Cloud.aspx,https://en.wikipedia.org/wiki/Flying_Cloud_Airport,
19851,KFCS,medium_airport,Butts AAF (Fort Carson) Air Field,38.67839813,-104.7570038,5838.0,,US,US-CO,Fort Carson,no,KFCS,FCS,KFCS,FCS,,,
19852,KFCT,heliport,Vagabond Army Heliport,46.669421,-120.455984,1378.0,,US,US-WA,Yakima,no,,,KFCT,FCT,,https://en.wikipedia.org/wiki/Vagabond_Army_Airfield,"Firing Center AAF, Vagabond Army Airfield"
19853,KFCY,small_airport,Forrest City Municipal Airport,34.942001342800005,-90.7750015259,249.0,,US,US-AR,Forrest City,no,KFCY,FCY,KFCY,FCY,http://www.fly.arkansas.gov/Airports/ForrestCity/FORREST_CITY-2.pdf,https://en.wikipedia.org/wiki/Forrest_City_Municipal_Airport,
19854,KFDK,small_airport,Frederick Municipal Airport,39.417598724399994,-77.3742980957,303.0,,US,US-MD,Frederick,no,KFDK,FDK,KFDK,FDK,https://www.cityoffrederick.com/index.aspx?NID=152,https://en.wikipedia.org/wiki/Frederick_Municipal_Airport_(Maryland),
19855,KFDR,small_airport,Frederick Regional Airport,34.35200119,-98.98390198,1258.0,,US,US-OK,Frederick,no,KFDR,FDR,KFDR,FDR,,https://en.wikipedia.org/wiki/Frederick_Regional_Airport,Frederick Army Airfield
19856,KFDW,small_airport,Fairfield County Airport,34.315498,-81.108803,577.0,,US,US-SC,Winnsboro,no,,,KFDW,FDW,,https://en.wikipedia.org/wiki/Fairfield_County_Airport_(South_Carolina),
19857,KFDY,medium_airport,Findlay Airport,41.0135002136,-83.66870117190001,813.0,,US,US-OH,Findlay,no,KFDY,FDY,KFDY,FDY,http://www.ci.findlay.oh.us/?id=56,https://en.wikipedia.org/wiki/Findlay_Airport,
19858,KFEP,small_airport,Albertus Airport,42.2462005615,-89.58200073239999,859.0,,US,US-IL,Freeport,no,KFEP,FEP,KFEP,FEP,http://www.ci.freeport.il.us/business/albertus.htm,http://de.wikipedia.org/wiki/Albertus_Airport,
19860,KFET,small_airport,Fremont Municipal Airport,41.45024,-96.522884,1204.0,,US,US-NE,Fremont,no,KFET,FET,KFET,FET,http://www.fremontne.gov/index.aspx?nid=398,https://en.wikipedia.org/wiki/Fremont_Municipal_Airport_(Nebraska),
19861,KFFA,small_airport,First Flight Airport,36.0181999207,-75.67130279540001,13.0,,US,US-NC,Kill Devil Hills,no,KFFA,FFA,KFFA,FFA,,https://en.wikipedia.org/wiki/First_Flight_Airport,
19862,KFFC,small_airport,Peachtree City Falcon Field,33.3573,-84.5718,808.0,,US,US-GA,Peachtree City,no,,,KFFC,FFC,,https://en.wikipedia.org/wiki/Atlanta_Regional_Airport,
19863,KFFL,small_airport,Fairfield Municipal Airport,41.053024,-91.980114,799.0,,US,US-IA,Fairfield,no,KFFL,FFL,KFFL,FFL,http://cityoffairfieldiowa.com/index.aspx?nid=65,https://en.wikipedia.org/wiki/Fairfield_Municipal_Airport_(Iowa),
19864,KFFM,small_airport,Fergus Falls Municipal Airport - Einar Mickelson Field,46.28440094,-96.15670013,1183.0,,US,US-MN,Fergus Falls,no,KFFM,FFM,KFFM,FFM,http://www.ci.fergus-falls.mn.us/index.asp?Type=B_BASIC&SEC=%7B6362A7EF-126F-4694-9568-23D51B3A6337%7D,https://en.wikipedia.org/wiki/Fergus_Falls_Municipal_Airport,
3528,KFFO,medium_airport,Wright-Patterson Air Force Base,39.826099,-84.048302,823.0,,US,US-OH,Dayton,no,KFFO,FFO,KFFO,FFO,http://www.wpafb.af.mil/,https://en.wikipedia.org/wiki/Wright-Patterson_Air_Force_Base,"Wilbur Wright Field, Fairfield Air Depot"
19865,KFFT,small_airport,Capital City Airport,38.181698,-84.906764,806.0,,US,US-KY,Frankfort,no,KFFT,FFT,KFFT,FFT,http://cca.ky.gov/Pages/default.aspx,https://en.wikipedia.org/wiki/Capital_City_Airport_(Kentucky),
18690,KFFX,small_airport,Fremont Municipal Airport,43.436854,-85.996592,772.0,,US,US-MI,Fremont,no,,,KFFX,FFX,,https://en.wikipedia.org/wiki/Fremont_Municipal_Airport_(Michigan),Formerly 3FM
19866,KFFZ,small_airport,Falcon Field,33.4608001709,-111.727996826,1394.0,,US,US-AZ,Mesa,no,KFFZ,MSC,KFFZ,FFZ,http://www.falconfieldairport.com/,https://en.wikipedia.org/wiki/Falcon_Field_(Arizona),
18718,KFGU,small_airport,Collegedale Municipal Airport,35.044315,-85.020146,860.0,,US,US-TN,Apison,no,,,KFGU,FGU,https://www.collegedaleairport.com/,https://en.wikipedia.org/wiki/Collegedale_Municipal_Airport,3M3
19867,KFGX,small_airport,Fleming Mason Airport,38.5418014526,-83.74340057370001,913.0,,US,US-KY,Flemingsburg,no,,,KFGX,FGX,,https://en.wikipedia.org/wiki/Fleming-Mason_Airport,
19868,KFHR,medium_airport,Friday Harbor Airport,48.523654,-123.024645,113.0,,US,US-WA,Friday Harbor,yes,KFHR,FRD,KFHR,FHR,http://www.portfridayharbor.org/?page_id=49,https://en.wikipedia.org/wiki/Friday_Harbor_Airport,
3529,KFHU,medium_airport,Sierra Vista Municipal Airport / Libby Army Air Field,31.587383,-110.348225,4719.0,,US,US-AZ,Fort Huachuca / Sierra Vista,no,KFHU,FHU,KFHU,FHU,,https://en.wikipedia.org/wiki/Sierra_Vista_Municipal_Airport,"fort huachuca, sierra vista, libby"
19869,KFIG,small_airport,Clearfield Lawrence Airport,41.049032,-78.415003,1516.0,,US,US-PA,Clearfield,no,,,KFIG,FIG,,https://en.wikipedia.org/wiki/Clearfield%E2%80%93Lawrence_Airport,
19870,KFIT,small_airport,Fitchburg Municipal Airport,42.554100036621094,-71.75900268554688,348.0,,US,US-MA,Fitchburg,no,,,KFIT,FIT,,https://en.wikipedia.org/wiki/Fitchburg_Municipal_Airport,
19871,KFKA,small_airport,Fillmore County Airport,43.6768,-92.179703,1277.0,,US,US-MN,Preston,no,,,KFKA,FKA,,https://en.wikipedia.org/wiki/Fillmore_County_Airport,
19872,KFKL,medium_airport,Venango Regional Airport,41.3778991699,-79.8603973389,1540.0,,US,US-PA,Franklin,no,KFKL,FKL,KFKL,FKL,,https://en.wikipedia.org/wiki/Venango_Regional_Airport,
19873,KFKN,small_airport,Franklin Regional Airport,36.698101,-76.903801,41.0,,US,US-VA,Franklin,no,KFKN,FKN,KFKN,FKN,http://www.franklinva.com/index.php?option=com_content&view=article&id=30&Itemid=168,https://en.wikipedia.org/wiki/Franklin_Municipal%E2%80%93John_Beverly_Rose_Airport,Franklin Municipal-John Beverly Rose
19874,KFKR,small_airport,Frankfort Clinton County Regional Airport,40.273399,-86.562202,861.0,,US,US-IN,Frankfort,no,,,KFKR,FKR,,https://en.wikipedia.org/wiki/Frankfort_Municipal_Airport,Frankfort Municipal
19875,KFKS,small_airport,Frankfort Dow Memorial Field,44.625198,-86.200798,633.0,,US,US-MI,Frankfort,no,,,KFKS,FKS,,https://en.wikipedia.org/wiki/Frankfort_Dow_Memorial_Field,
19876,KFLD,small_airport,Fond du Lac County Airport,43.7711982727,-88.48840332030001,808.0,,US,US-WI,Fond du Lac,no,KFLD,FLD,KFLD,FLD,http://www.fdlco.wi.gov/departments/departments-a-e/airport,https://en.wikipedia.org/wiki/Fond_du_Lac_County_Airport,
3530,KFLG,medium_airport,Flagstaff Pulliam International Airport,35.1385,-111.670998,7014.0,,US,US-AZ,Flagstaff,yes,KFLG,FLG,KFLG,FLG,,https://en.wikipedia.org/wiki/Flagstaff_Pulliam_Airport,
3531,KFLL,large_airport,Fort Lauderdale Hollywood International Airport,26.072599,-80.152702,9.0,,US,US-FL,Fort Lauderdale,yes,KFLL,FLL,KFLL,FLL,http://www.broward.org/airport,https://en.wikipedia.org/wiki/Fort_Lauderdale–Hollywood_International_Airport,"MFW, South Florida"
3532,KFLO,medium_airport,Florence Regional Airport,34.18539810180664,-79.7238998413086,146.0,,US,US-SC,Florence,yes,KFLO,FLO,KFLO,FLO,,https://en.wikipedia.org/wiki/Florence_Regional_Airport,
19877,KFLP,small_airport,Marion County Regional Airport,36.29090118,-92.59030151,719.0,,US,US-AR,Flippin,no,KFLP,FLP,KFLP,FLP,http://www.marioncountyairport.com/default.htm,https://en.wikipedia.org/wiki/Marion_County_Regional_Airport,
3533,KFLV,small_airport,Sherman Army Air Field,39.3683013916,-94.9147033691,772.0,,US,US-KS,Fort Leavenworth,no,KFLV,FLV,KFLV,FLV,http://www.lvks.org/department/division.php?structureid=141,https://en.wikipedia.org/wiki/Sherman_Army_Airfield,
19878,KFLX,small_airport,Fallon Municipal Airport,39.4990997314,-118.749000549,3963.0,,US,US-NV,Fallon,no,KFLX,FLX,KFLX,FLX,,https://en.wikipedia.org/wiki/Fallon_Municipal_Airport,
3534,KFME,medium_airport,Tipton Airport,39.08539962769999,-76.7593994141,150.0,,US,US-MD,Fort Meade(Odenton),no,KFME,FME,KFME,FME,http://tiptonairport.org/,https://en.wikipedia.org/wiki/Tipton_Airport,Fort George G. Meade Army Airfield
19879,KFMH,small_airport,Cape Cod Coast Guard Air Station,41.657899,-70.52163,131.0,,US,US-MA,Falmouth,no,KFMH,FMH,KFMH,FMH,http://www.uscg.mil/d1/airstacapecod/,https://en.wikipedia.org/wiki/Coast_Guard_Air_Station_Cape_Cod,"Otis Airforce Base, Otis Air National Guard Base"
19880,KFMM,small_airport,Fort Morgan Municipal Airport,40.335758,-103.804371,4569.0,,US,US-CO,Fort Morgan,no,,,KFMM,FMM,,https://en.wikipedia.org/wiki/Fort_Morgan_Municipal_Airport,3V4
